id,audio_path,transcription,translation,language,speaker_id,gender,duration,source,audio_filepath,exists
25951,audio/intron/afrikaans/0bcd0eeb56d43fa06496e9e640ae86dd_OxPUBa4N.wav,Is enige van hierdie toestande die gevolg van of geïrriteerd deur die teenwoordigheid van skimmel op n plek waar ek 8 uur per dag werk. ,Are any of these conditions a result of or exasperated by the presence of mould in a place I work 8 hours per day.,afrikaans,732105475394c5f99a25f0e78d7efb4471d1172547f3c0a991b1eb5b468fa321,Female,9.255000114440918,intron-MT,/mnt/multilingual_data/.cache/datasets/downloads/extracted/0501f03927439a5261eac0036efd37b1d4f398c1c4140977e32377653b525311/audio/intron/afrikaans/0bcd0eeb56d43fa06496e9e640ae86dd_OxPUBa4N.wav,True
25941,audio/intron/afrikaans/92ec596dfe552bdb79d73d800ba4a835_YrNKeHMO.wav,Maak seker dat jou fallopiese buise oop is deur die buistoets te laat doen. (Histerosalpingogram). Dit is nodig vir GUI. Onthou asseblief in vrugbaarheidskwessies praat ons net oor waarskynlikheid en waarskynlikheid.,Make sure your fallopian tubes are open by getting tube test done.  (Hysterosalpingogram).  This is necessary for GUI.  Please remember in fertility issues we only talk about probability and likelihood.,afrikaans,623decda5611ef58a2f9b044f64e774f6d01d1e5ea41e5164784a340c460cacd,Female,17.006999969482422,intron-MT,/mnt/multilingual_data/.cache/datasets/downloads/extracted/0501f03927439a5261eac0036efd37b1d4f398c1c4140977e32377653b525311/audio/intron/afrikaans/92ec596dfe552bdb79d73d800ba4a835_YrNKeHMO.wav,True
25815,audio/intron/afrikaans/7aaf263c6a1e35fb479bcfa74a4d1555_4ri3hguv.wav,"Maande gelede het ek wakker geword met kneusing aan die buitekant van my enkel/hak, en 'n pynlike knop het net onder my enkelbeen verskyn","Months ago I woke up with bruising on the outside of my ankle/heel, and a painful lump appeared just below my ankle bone.",afrikaans,1680c905402b306225503aea08ab95a522bb536b710e8d22a6b244b12b94bb57,Female,10.479999542236328,intron-MT,/mnt/multilingual_data/.cache/datasets/downloads/extracted/0501f03927439a5261eac0036efd37b1d4f398c1c4140977e32377653b525311/audio/intron/afrikaans/7aaf263c6a1e35fb479bcfa74a4d1555_4ri3hguv.wav,True
26117,audio/intron/afrikaans/8a117868e4258f42ec50c28d4682072e_sQ9Hh5cS.wav,"Kan dit moontlik wees dat ek dalk reeds swanger is en dat urinetoetse nie vir my werk nie?  Hallo, dankie vir die navraag. Ek verstaan jou bekommernis. ","Could it be possible that I may be pregnant ago and could it be urine test do not work for me?  Hi, Thanks for the query.  I understand your concern.",afrikaans,2dc59dc4f0c9365331b0862d58e7812fb46248a55338760079c0d528cf8d05ca,Female,12.774999618530273,intron-MT,/mnt/multilingual_data/.cache/datasets/downloads/extracted/0501f03927439a5261eac0036efd37b1d4f398c1c4140977e32377653b525311/audio/intron/afrikaans/8a117868e4258f42ec50c28d4682072e_sQ9Hh5cS.wav,True
24320,audio/intron/afrikaans/80bf352e0a15acfe9dd2ff356ad3d659_euk0Iyil.wav,"As die kind aktief is en speel rond wanneer daar geen koors is nie, dit is waarskynlik n virale siekte en dit het nie antibiotika nodig nie","If the kid is active and playing around when there is no fever, it is probably viral illness and it doesn't require antibiotics at all.",afrikaans,3e5939466295fde9530255c0ad805b94ae35d74dac4689b8f8b060412cd17fc7,Female,9.814000129699707,intron-MT,/mnt/multilingual_data/.cache/datasets/downloads/extracted/0501f03927439a5261eac0036efd37b1d4f398c1c4140977e32377653b525311/audio/intron/afrikaans/80bf352e0a15acfe9dd2ff356ad3d659_euk0Iyil.wav,True
22554,audio/intron/afrikaans/cd9023b55fb0f361f69270aecfa5d579_TsoVq3F4.wav,L4 - L5 Daar is tipe II Modic eindplaat veranderinge. Daar is 'n regter-asimmetriese posterior skyfuitsteeksel wat lei tot ernstige sentrale kanaalstenose en bilaterale neurale foramina-vernouing.,L4 - L5 There is type II Modic endplate changes.  There is a right asymmetric posterior disc protrusion resulting in severe central canal stenosis and bilateral neural foramina narrowing.,afrikaans,623decda5611ef58a2f9b044f64e774f6d01d1e5ea41e5164784a340c460cacd,Female,18.31100082397461,intron-MT,/mnt/multilingual_data/.cache/datasets/downloads/extracted/0501f03927439a5261eac0036efd37b1d4f398c1c4140977e32377653b525311/audio/intron/afrikaans/cd9023b55fb0f361f69270aecfa5d579_TsoVq3F4.wav,True
23046,audio/intron/afrikaans/b8eb0cc6932a06fd7ff211801b127f47_8ClOMdtD.wav,Ek het tandvleispyn aan my linker bo kant van my mond ervaar. Ek kan nie aan hierdie kant kou nie en dit is uiters pynlik om aan te raak.,I have been experiencing gum pain on my upper left side of my mouth.  I cannot chew on this side and it is extremely painful to touch.,afrikaans,253564c9f64abf4de073140b6282acba817615e41300913c1000dd80dfcd4949,Female,14.335000038146973,intron-MT,/mnt/multilingual_data/.cache/datasets/downloads/extracted/0501f03927439a5261eac0036efd37b1d4f398c1c4140977e32377653b525311/audio/intron/afrikaans/b8eb0cc6932a06fd7ff211801b127f47_8ClOMdtD.wav,True
24834,audio/intron/afrikaans/39b71a54b4c35b6a05dc49c353b6ed39_jUvd2vK8.wav,"Is deur my neuroloog vertel dat provigil basies meer van a korttermyn skok geggee het en dan versag het. Nuvigil neem langer om aksie te neem, en het a laer sleutel.","Was told by my Neurologist basically Provigil gave more of a short term punch then mellowed out.  Nuvigil longer acting, more low key.",afrikaans,b3676c20d03a0916f8e3ec392e509e2b05b23ed4639b0590fc26e663a42c55a5,Female,16.80699920654297,intron-MT,/mnt/multilingual_data/.cache/datasets/downloads/extracted/0501f03927439a5261eac0036efd37b1d4f398c1c4140977e32377653b525311/audio/intron/afrikaans/39b71a54b4c35b6a05dc49c353b6ed39_jUvd2vK8.wav,True
22606,audio/intron/afrikaans/a87b8450377af2613416f1f1654fd402_Kdm0ecfw.wav,"Hallo. My dokter het twee maande gelede vir my gesê my milt is effens vergroot, sonogram het 13 cm gewys. Die bevindings was verlede maand dieselfde.","Hi.  My doctor told me two months ago my spleen is mildly enlarged, sonogram showed 13cm.  The findings were the same last month.",afrikaans,623decda5611ef58a2f9b044f64e774f6d01d1e5ea41e5164784a340c460cacd,Female,11.991000175476074,intron-MT,/mnt/multilingual_data/.cache/datasets/downloads/extracted/0501f03927439a5261eac0036efd37b1d4f398c1c4140977e32377653b525311/audio/intron/afrikaans/a87b8450377af2613416f1f1654fd402_Kdm0ecfw.wav,True
25930,audio/intron/afrikaans/4797a4a3f1565aac52f16775b5a7500f_95jEUSTI.wav,"Dit vereis behandeling deur die gebruik van toepaslike antibiotika en anti-inflamatoriese Gesels Dokter, Raadpleeg jou dokter vir ondersoek en behandeling ooreenstemmend met die erns van die kondisie. ",This requires treatment by the use of appropriate antibiotics and anti-inflammatory Chat Doctor.  Do consult your doctor for examination and treatment according to the severity of the condition.,afrikaans,732105475394c5f99a25f0e78d7efb4471d1172547f3c0a991b1eb5b468fa321,Female,13.829000473022461,intron-MT,/mnt/multilingual_data/.cache/datasets/downloads/extracted/0501f03927439a5261eac0036efd37b1d4f398c1c4140977e32377653b525311/audio/intron/afrikaans/4797a4a3f1565aac52f16775b5a7500f_95jEUSTI.wav,True
17335,audio/intron/akan/7a806ca24fdfd7ba094cb230072f705a_f4cH7Sjz.wav,"Ɛsɛ sɛ woyɛ nhwehwɛmu wɔ viruses nkaeɛ no ho na wodi eduani a ɛbɔ mmerɛbo ho ban. Ɛkyerɛ sɛ ɛsɛ sɛ wotwe woho efiri nsa, smoking ɛne sradeɛ ho.","You should just check for some other viruses, B or C and follow hepatoprotective diet.  It means, avoid alcohol, smoking and fats and Chat Doctor.",akan,0829fcee068a6b69ee2ac3926155770dc4a9f00e1d883da5a4311e645355bdbb,Male,16.628999710083008,intron-MT,/mnt/multilingual_data/.cache/datasets/downloads/extracted/0501f03927439a5261eac0036efd37b1d4f398c1c4140977e32377653b525311/audio/intron/akan/7a806ca24fdfd7ba094cb230072f705a_f4cH7Sjz.wav,True
16551,audio/intron/akan/2afb255a831189a813ade9d27240e8b6_s8sDPImG.wav,"So monkɔ dan a wɔhwɛ ayarefo a hɔn tebea gye ntɛmpɛ no mu no, anaa mentweɔn kɛpem dapen ewie ansaana m'akɔ dɛ merekohu me datser ? Medaase.","Should I go to the emergency Room, or just stay in bed until the weekend is over, and then go see my doctor? Thank You.",akan,48af08d6bdce15eb7d47df8f2ddf85f8472b352488784dd1f7425b7b45b1467d,Female,11.322999954223633,intron-MT,/mnt/multilingual_data/.cache/datasets/downloads/extracted/0501f03927439a5261eac0036efd37b1d4f398c1c4140977e32377653b525311/audio/intron/akan/2afb255a831189a813ade9d27240e8b6_s8sDPImG.wav,True
17180,audio/intron/akan/9c29d14b949b991c2dc292ffae9f9958_8PirHOGu.wav,"Na me pressure no yɛ 153/94 3na me heartrate no yɛ 88.sima mmienu akyi aa na magye mahome awie no,na pressure no yɛ 145/108mmHg,ɛna me heart rate no yɛ 88","My blood pressure was 153/94 mmHg and my heart rate was 88.  Two minutes after resting, my blood pressure was 145/108 mmHg, and my heart rate was 88.",akan,a1c55f95431fbf56e014f46171ba0e6495d21877e96f66db7ca181be9457e720,Male,14.385000228881836,intron-MT,/mnt/multilingual_data/.cache/datasets/downloads/extracted/0501f03927439a5261eac0036efd37b1d4f398c1c4140977e32377653b525311/audio/intron/akan/9c29d14b949b991c2dc292ffae9f9958_8PirHOGu.wav,True
20620,audio/intron/akan/467a02c3de76008e8ab14e08812863af_DM6eTrzr.wav,Wo dwen sɛ ɛyɛ swine flu? Wadi mfie mmieɛnsa ne bosome nsia ne nua barima wc mfie baako na cmo mpompoeɛ no yɛ pɛ.medaase,Do you think this is swine flu?  She is 3 1/2 and has a brother who s 1 and has pretty much same symptons.  Thanks,akan,a1c55f95431fbf56e014f46171ba0e6495d21877e96f66db7ca181be9457e720,Male,10.515000343322754,intron-MT,/mnt/multilingual_data/.cache/datasets/downloads/extracted/0501f03927439a5261eac0036efd37b1d4f398c1c4140977e32377653b525311/audio/intron/akan/467a02c3de76008e8ab14e08812863af_DM6eTrzr.wav,True
17175,audio/intron/akan/c2e221e95bf6217780fc24532b14dd34_mAZyvldI.wav,Megyedi sɛ wonim yɛnhyehyɛyɛ aa ɛka sɛ hwɛ na yanhwɛ obi wc abɛɛfo ntentan so.Nanso mɛtumi ama wo ma dwen kyerɛ na wadwen ho.Wo mpopoeɛ no bɛtumi ayɛ hahaayc,I hope you are aware of the policy that we cannot diagnose online.  But I can give you some ideas to think about.  Your symptoms can be part of a depressive disorder.,akan,a1c55f95431fbf56e014f46171ba0e6495d21877e96f66db7ca181be9457e720,Male,10.756999969482422,intron-MT,/mnt/multilingual_data/.cache/datasets/downloads/extracted/0501f03927439a5261eac0036efd37b1d4f398c1c4140977e32377653b525311/audio/intron/akan/c2e221e95bf6217780fc24532b14dd34_mAZyvldI.wav,True
17243,audio/intron/akan/3b24f6017d1523defc38c09a908924e9_l1lJE5AK.wav,"Dɔkota twerɛɛ Rabeprazole (Aciphex) ne Ornidazole (Ofloxacin) maa no. Ɔfa wieɛ no, ɔgya ne nan aa ɛyɛ tuntum. Afei wanya tipaeɛ kɛseɛ.","Doctor prescribed Rabeprazole (Aciphex) and Ornidazole (Ofloxacin).  After taking this tablets, her stool has become black and she is having severe headache.",akan,f31db2277b66b8e33b3df3096297fee492ab555591b324425fe5271b3a12fe29,Female,12.515000343322754,intron-MT,/mnt/multilingual_data/.cache/datasets/downloads/extracted/0501f03927439a5261eac0036efd37b1d4f398c1c4140977e32377653b525311/audio/intron/akan/3b24f6017d1523defc38c09a908924e9_l1lJE5AK.wav,True
17166,audio/intron/akan/fe9b23565254c333004f1a1a347cf5f3_Ty1vm2zX.wav,Meyɛ cbarima aa madi mfie aduonu nnum aa mahyehyɛ yie.aberɛ aa m'adomfo ka kyerɛ me sɛɛ mee tenetene m'apɔ mu abrɛ aa ma twetwe me barima awie ɛnyɛ ɛmma m'apɔmuden,.I am a well built 25 yr old man.  Once my friend told me that doing exercise after masterbation is not good for my health.,akan,a1c55f95431fbf56e014f46171ba0e6495d21877e96f66db7ca181be9457e720,Male,11.045000076293945,intron-MT,/mnt/multilingual_data/.cache/datasets/downloads/extracted/0501f03927439a5261eac0036efd37b1d4f398c1c4140977e32377653b525311/audio/intron/akan/fe9b23565254c333004f1a1a347cf5f3_Ty1vm2zX.wav,True
26343,audio/intron/akan/6d91dc8c2703055fd9cd057d24179dd6_wKjngFh5.wav,"M'ante yaw bere a mede hyɛɛ mu anaa meyi firi mu no. Nea meyɛɛ ara ne sɛ mepia hyɛɛ mu, nanso anyɛ sɛ nea na medwen sɛ ɛbɛyɛ nti metwe pue na ɛmaa metee nka sɛ nea mennim nyansa.","It didn t hurt going in or out.  I just pushed it in, wasn t what I thought it would be so I pulled it out feeling like a dumbass.",akan,c593084be5bc9b5588ed978d5148c5dbcac8697e988583a99d837eb248998140,Female,19.66699981689453,intron-MT,/mnt/multilingual_data/.cache/datasets/downloads/extracted/0501f03927439a5261eac0036efd37b1d4f398c1c4140977e32377653b525311/audio/intron/akan/6d91dc8c2703055fd9cd057d24179dd6_wKjngFh5.wav,True
16555,audio/intron/akan/882c642f49c7d56d0571ce23a082dd25_EU16FJoL.wav,Me hwankye kɔ no dze ɔhaw biara nne ho na me gya me nan nanso ɔnyɛ mpɛn pii. Ɛyaw biara nni hɔn mu biara ho. Me yafunu yɛ me yaw bere a w'epia me anaa dɛ bere a m'akotow nu.,I am urinating normally and still having bowel movements but not that often.  No pain with either one.  My tummy only hurts when pushed on or when I bend down.,akan,48af08d6bdce15eb7d47df8f2ddf85f8472b352488784dd1f7425b7b45b1467d,Female,14.961000442504883,intron-MT,/mnt/multilingual_data/.cache/datasets/downloads/extracted/0501f03927439a5261eac0036efd37b1d4f398c1c4140977e32377653b525311/audio/intron/akan/882c642f49c7d56d0571ce23a082dd25_EU16FJoL.wav,True
17169,audio/intron/akan/9b763d30838e0af8be28b869162d7c94_zlR3laY4.wav,E.coli mmoa wc medwonso mu ɛnti meefa Nitrofuruntoin nnawctwe baako.Me dokota dwen sɛ me prostate ayɛ kɛseɛ,My urine is charged with E. coli so I am taking Nitrofurantoin for a week.  My doctor suspect me with Prostate enlargement.,akan,a1c55f95431fbf56e014f46171ba0e6495d21877e96f66db7ca181be9457e720,Male,7.894000053405762,intron-MT,/mnt/multilingual_data/.cache/datasets/downloads/extracted/0501f03927439a5261eac0036efd37b1d4f398c1c4140977e32377653b525311/audio/intron/akan/9b763d30838e0af8be28b869162d7c94_zlR3laY4.wav,True
22401,audio/intron/amharic/0602c29f9a573bc52469059301d33409_D7PLDbFm.wav,ትበሳጫለች እና ብዙም አትበላም ነገር ግን በቀን ውስጥ የተወሰነውን ቀመሯን ትጠጣለች ምንም እንኳን ከመደበኛዋ ግማሹን ብቻ የምትወስድ ቢሆንም።,She is fussy and won t eat much at all but does drink some of her formula during the day although she is only consuming about half of her norm.,amharic,94ada91b0ec1ee31ba72da006fd3882dc71e58644e71745fa3fc2deb39d140d6,Male,7.445000171661377,intron-MT,/mnt/multilingual_data/.cache/datasets/downloads/extracted/0501f03927439a5261eac0036efd37b1d4f398c1c4140977e32377653b525311/audio/intron/amharic/0602c29f9a573bc52469059301d33409_D7PLDbFm.wav,True
26152,audio/intron/amharic/d3aabb58ecbd3526dd856ac8845433ab_6UPgU8Af.wav,ምንድነው የሆንኩት በቀኝ ትከሻዬ በኩል በጣም ያመኛል ሁሌ ስጨነቅ ነው የሚነሳው እየተፈጠረ ያለውን ነገር ለመረዳት እፈልጋለሁ እባካችሁ ጥያቄዬን መልሱልኝ,"What is going on?  I get intense pain in my right shoulder which seems always happen under stress.  Degree understand your concerns went through your details.  To answer your question, YES.",amharic,7180e6fee6dbfa3f717fbd974c6c130db8d7d402f8b362afd68f32ae8c7d0d62,Female,11.659000396728516,intron-MT,/mnt/multilingual_data/.cache/datasets/downloads/extracted/0501f03927439a5261eac0036efd37b1d4f398c1c4140977e32377653b525311/audio/intron/amharic/d3aabb58ecbd3526dd856ac8845433ab_6UPgU8Af.wav,True
23339,audio/intron/amharic/d61f30cc1311bb962bba4390154a8d69_Fyjnbrqy.wav,ትላንትና እና ዛሬ ማለዳ የደም ጊፊቴ ጥቂት ጊዜ ወስጄ በእያንዳንዱ ጊዜ ዲያስቶሊክ ንባቡ 107 እንደሆነ ለማወቅ ብቻ ነው።(ሙሉ ንባብ 167/107),Last night and this morning Ive taken my blood pressure a few times only to discover each time that the diastolic reading was 107.  (Full reading: 167/107.,amharic,1e4387a86e72b8030787ed925f0226339bdaedab2cc08dd3828f70d65301069a,Male,15.956999778747559,intron-MT,/mnt/multilingual_data/.cache/datasets/downloads/extracted/0501f03927439a5261eac0036efd37b1d4f398c1c4140977e32377653b525311/audio/intron/amharic/d61f30cc1311bb962bba4390154a8d69_Fyjnbrqy.wav,True
25796,audio/intron/amharic/dbe4be562236e758fd895cdc680028b6_dA8R1eal.wav,ህመሙ በበጋ በጠም የባሰ ነው አሁን አየተሰማኝ ያለው ቆለጤ ውስጥ መርፌ እና አሾህ የወጋኝ አይነት ስሜት ነው ህሙም ከባድ ነው ልትረዳኝ ትችላለህ?,the pain is much more worse in winter.  This time I am also experiencing pins and needles in my testacles which is very uncomfortable.  Can you help me please?,amharic,e2085d3d0e00b3d2aad968f8773cfced22888499f2cc7af15b28d113bdcbc7c3,Male,8.01200008392334,intron-MT,/mnt/multilingual_data/.cache/datasets/downloads/extracted/0501f03927439a5261eac0036efd37b1d4f398c1c4140977e32377653b525311/audio/intron/amharic/dbe4be562236e758fd895cdc680028b6_dA8R1eal.wav,True
24123,audio/intron/amharic/bbab075ec790417695beba25839b7101_s2KiaHAM.wav,ለባለፉት ሁለት አመታት መጠነኛ የሆነ ኢንዶሜትሪውሲስ አለኝ. የአሁኑ የኤኤምኤች መን 1.1 ናኖ ግራም በአንድ ሚሊ ሊትር ነው. ባለፈው ሳምንት የደም ምርመራ ተሰርቶልኝ ነበር. አሁን ወደ አዲስ አይቪኤፋ/አይሲኤስአይ ሳይክል መቀጠል ይሻላል .,For the past two years with medium endometriosis.  My present AMH value is 1.1 ng/ml.  A blood test was taken last week.  Shall I still proceed for a fresh IVF/ICSI cycle?,amharic,e2085d3d0e00b3d2aad968f8773cfced22888499f2cc7af15b28d113bdcbc7c3,Male,19.704999923706055,intron-MT,/mnt/multilingual_data/.cache/datasets/downloads/extracted/0501f03927439a5261eac0036efd37b1d4f398c1c4140977e32377653b525311/audio/intron/amharic/bbab075ec790417695beba25839b7101_s2KiaHAM.wav,True
24117,audio/intron/amharic/c0a97ca6d162fd08552a0e209df62506_vhVynSWa.wav,የፀረ ማይክሮቢያል መድሀኒት እንደጨረስክ ለአንድ ሳምንት ያክል የአንጄትህን ጥቃቀን አካላት ለመተካተሰ ሌሎች ተመሳሳይ ፕሮ ባይወቲክ መድሀኒት መውሰድ አለብህ ,After the end of the antibiotic course kindly take similar or other pro-biotic medication for at least one week to replenish your intestinal flora.,amharic,e2085d3d0e00b3d2aad968f8773cfced22888499f2cc7af15b28d113bdcbc7c3,Male,8.50100040435791,intron-MT,/mnt/multilingual_data/.cache/datasets/downloads/extracted/0501f03927439a5261eac0036efd37b1d4f398c1c4140977e32377653b525311/audio/intron/amharic/c0a97ca6d162fd08552a0e209df62506_vhVynSWa.wav,True
22407,audio/intron/amharic/655a850b2bf1de644508802430f25230_gdjoVffq.wav,በደቂቃዎች ውስጥ፣ ማቃጠል እና ያልተለመደ ስሜት አስተዋልኩ፣ እና የቀረውን ልተፋ ሞከርኩ። አፍa በደንብ ታጥቧል፣ ከዚያም የታሰበውን TUMS ወሰdku።,"Within minutes, I noticed the burning & odd sensation, and tried to spit out remainder of it.  Rinsed mouth thoroughly, then took the intended TUMS.",amharic,94ada91b0ec1ee31ba72da006fd3882dc71e58644e71745fa3fc2deb39d140d6,Male,9.241000175476074,intron-MT,/mnt/multilingual_data/.cache/datasets/downloads/extracted/0501f03927439a5261eac0036efd37b1d4f398c1c4140977e32377653b525311/audio/intron/amharic/655a850b2bf1de644508802430f25230_gdjoVffq.wav,True
23404,audio/intron/amharic/97897fed5fc5f8a67e9164ddba27f12f_XXeRcE75.wav,ለጀርባ ህመም መድሀኒቱ እንቅስቃሴ ማድረግ ነው  ካርቲሌጅ ዲ በቀን አንዴ ኑሮካይንድ ጎልድ በቀን አንዴ እና አናሌሲክስ (ዳይክሎፊናክ100 ሚሊ ግራም ) አንዳንዴ ቪታሚን ዲ እጥረት ምክንያት ሊሆን ስለሚችል እሱንም አረጋግጥ,"Treatment of back pain is exercises, Cartilage D once daily, NUROKIND GOLD ONCE DAILY and analgesics (diclofenac 100mgSR).  Sometimes vitamin D deficiency is the cause so get your vitamin D checked.",amharic,07a5a926b6530f0eee45b9ad6a4c16f9904507f3f8d715a6e6e543d894d359be,Male,14.36400032043457,intron-MT,/mnt/multilingual_data/.cache/datasets/downloads/extracted/0501f03927439a5261eac0036efd37b1d4f398c1c4140977e32377653b525311/audio/intron/amharic/97897fed5fc5f8a67e9164ddba27f12f_XXeRcE75.wav,True
23353,audio/intron/amharic/ae658dac0f44d2c7099926effec15509_eSIkIGYU.wav,ችግሩን ያዋህድኳቸዉ የደረጃዎች ብዛት ነው እንደዚያ ከሆነ ከጊዜ ወደ ጊዜ እየባሰ ይሄዳል።55 አመቴ ነው እና  በ52 አመቴ ቀዶ ጥገና አድርጌአለሁ።,Is the number of levels that I had fused the problem and if so will I get progressively worse.  I am 55 and had the surgery at age 52.,amharic,1e4387a86e72b8030787ed925f0226339bdaedab2cc08dd3828f70d65301069a,Male,11.307999610900879,intron-MT,/mnt/multilingual_data/.cache/datasets/downloads/extracted/0501f03927439a5261eac0036efd37b1d4f398c1c4140977e32377653b525311/audio/intron/amharic/ae658dac0f44d2c7099926effec15509_eSIkIGYU.wav,True
24187,audio/intron/amharic/05a30d6f655b6c847e9a96e6c1291208_08NAfcPH.wav,ልጄ የተወለደችው ከአንድ ቆልማማ እግር ብቻ ጋር ነበር እና በ 6 ወሯ ቀዶ ህክምና አደርጋለች ከዛን ጊዜ ጀምሮ ምንም ችግር የለም።,"My daughter was born with only one club foot and had surgery when she was 6 months old, has had no prolbems since.",amharic,e2085d3d0e00b3d2aad968f8773cfced22888499f2cc7af15b28d113bdcbc7c3,Male,7.433000087738037,intron-MT,/mnt/multilingual_data/.cache/datasets/downloads/extracted/0501f03927439a5261eac0036efd37b1d4f398c1c4140977e32377653b525311/audio/intron/amharic/05a30d6f655b6c847e9a96e6c1291208_08NAfcPH.wav,True
25547,audio/intron/arabic/1f354abdd95732b333a2c2104768fc69_gak5IYwO.wav,"انا اتوقع انك عندك كيس دهني هو برضو ممكن يتسمي كيس تحت الجلد
هو بيظهر غالبا في المناطق الي فيها شعر كتير زي كيس الصفن أو فروة الرأس و غيرها ","I suspect you have Sebaceous cyst also called epidermal cyst.  This is mostly seen is hair rich areas like scrotum, scalp etc.",arabic,d1d7103d39aed72e29f524ba03e5adcef1c2e0d738193b33160b92ac64794b70,Male,8.25100040435791,intron-MT,/mnt/multilingual_data/.cache/datasets/downloads/extracted/0501f03927439a5261eac0036efd37b1d4f398c1c4140977e32377653b525311/audio/intron/arabic/1f354abdd95732b333a2c2104768fc69_gak5IYwO.wav,True
25558,audio/intron/arabic/e2c71d362d27bd3e5891748f564678ee_kcYIDioX.wav,اختي اللي عندها تلاتة وتمانيين سنة عملت منظار داخلي وشافو حاجة على المرئ ، ممكن آفة او نمو. الدكتور قال العيلة تتوقع الأوحش بعدين,"My 83 yr old sister had an endoscopy today and they found something on her esophagus, either a lesion or a growth.  The dr. later told the family to expect the worst.",arabic,6504a007ccd20956a222bb08bb2fb38aeb4e5b49e3712d7c427adcffb5724671,Female,10.970000267028809,intron-MT,/mnt/multilingual_data/.cache/datasets/downloads/extracted/0501f03927439a5261eac0036efd37b1d4f398c1c4140977e32377653b525311/audio/intron/arabic/e2c71d362d27bd3e5891748f564678ee_kcYIDioX.wav,True
17632,audio/intron/arabic/c0cf74271a12e92477ab9f430756a946_zaGjFP3K.wav,مرحبا، ابتني عمرها سنتين و٣ أشهر. برازها غير متماسك وله رائحة كريهة. استشارت طبيبها والذي اقترح عليها bشراب نوترولين,"Hi, My Daughter is 2 yrs & 3 months old.  Her stools are loose & has a fowl smell.  Consulted her doc who suggested Nutrolin-B syrup.",arabic,41348d4332d36039675b1baf820fc50c10762a2317e262ef5bc6f7ff5416eddf,Male,12.258999824523926,intron-MT,/mnt/multilingual_data/.cache/datasets/downloads/extracted/0501f03927439a5261eac0036efd37b1d4f398c1c4140977e32377653b525311/audio/intron/arabic/c0cf74271a12e92477ab9f430756a946_zaGjFP3K.wav,True
25609,audio/intron/arabic/9aa3db494d4f249c95f622462203f9a8_jyKsvcGP.wav,إحنا بناخد ميرالاكس عشانها، بس لسه عندها وجع في المعدة. دلوقتي بقت تشتكي من صداع ودوخة. مش فاكر إنها اشتكت من الحاجات دي قبل كده.,We take Miralax for it but the stomach aches persist.  Now she s been complaint of a headache and dizziness .  I don t think she has Ever mentioned these concerns before.,arabic,042ba3da2966afb60793ed8577c8387bda702a6da40d30750155eec9a7edd5fe,Female,12.142999649047852,intron-MT,/mnt/multilingual_data/.cache/datasets/downloads/extracted/0501f03927439a5261eac0036efd37b1d4f398c1c4140977e32377653b525311/audio/intron/arabic/9aa3db494d4f249c95f622462203f9a8_jyKsvcGP.wav,True
17585,audio/intron/arabic/8b61ac99e875fd3c11b0105a9bfe1b0d_5sU8b67I.wav,"ممكن تحتاج تاخد أسيكلوفير بعد استشارة الطبيب.بعد كده، تقدر تاخد قرص باراسيتامول (أسيتامينوفين) لتخفيف الألم. حافظ على نظافة المنطقة كويس. أتمنى أكون جاوبت على استفسارك.






","You may require acyclovir after consultation.  Till then, you can take tablet acetaminophen for pain.  Maintain proper hygiene Hope I have answered your query.",arabic,13f06d75cd288a3f31a165e92363362ffff0497d95b38a965e1a8fc351c48841,Male,12.649999618530273,intron-MT,/mnt/multilingual_data/.cache/datasets/downloads/extracted/0501f03927439a5261eac0036efd37b1d4f398c1c4140977e32377653b525311/audio/intron/arabic/8b61ac99e875fd3c11b0105a9bfe1b0d_5sU8b67I.wav,True
17545,audio/intron/arabic/0e969d1f0b177be27e82568cb73f9850_xuFu59nO.wav,أعتقد إنك ممكن تستنى لحد ميعادك مع الدكتور في يناير عشان تناقش الموضوع ده. أتمنى يكون ده جاوب على سؤالك.,I think you can wait until your appointment in January to discuss this with your doctor.  I hope this answers your question.,arabic,ae36dfa6e11ad83b7151b14aaa198b9a6416d83b621a23cbd5cd9faf15ef08a4,Male,8.062000274658203,intron-MT,/mnt/multilingual_data/.cache/datasets/downloads/extracted/0501f03927439a5261eac0036efd37b1d4f398c1c4140977e32377653b525311/audio/intron/arabic/0e969d1f0b177be27e82568cb73f9850_xuFu59nO.wav,True
